,date,open,high,low,close,volume,tic,day
3029,2000-06-07,19.40625,19.40625,19.0625,10.608098983764648,3017600,CAT,2
3057,2000-06-08,19.21875,19.21875,18.84375,10.420195579528809,2418800,CAT,3
3085,2000-06-09,19.0625,19.28125,18.875,10.454354286193848,1819600,CAT,4
3113,2000-06-12,19.125,19.53125,18.84375,10.556854248046875,2635600,CAT,0
3141,2000-06-13,19.28125,19.28125,18.5,10.181037902832031,3154800,CAT,1
3169,2000-06-14,18.625,19.125,18.5625,10.283530235290527,3292600,CAT,2
3197,2000-06-15,18.8125,19.0,18.40625,10.11270809173584,2703400,CAT,3
3225,2000-06-16,18.5,18.5625,17.9375,9.82231616973877,5510400,CAT,4
3253,2000-06-19,17.96875,18.25,17.5625,9.600241661071777,3703200,CAT,0
3281,2000-06-20,17.5625,17.84375,17.5,9.583159446716309,3212400,CAT,1
3309,2000-06-21,17.53125,17.75,17.46875,9.600241661071777,2569000,CAT,2
3337,2000-06-22,17.5625,17.6875,17.15625,9.412336349487305,3490200,CAT,3
3365,2000-06-23,17.21875,17.5625,17.21875,9.463583946228027,1787400,CAT,4
3393,2000-06-26,17.34375,17.84375,17.34375,9.514832496643066,1959000,CAT,0
3421,2000-06-27,17.40625,18.25,17.34375,9.753984451293945,2754800,CAT,1
3449,2000-06-28,18.0,18.375,18.0,9.882096290588379,2527200,CAT,2
3477,2000-06-29,17.75,17.75,17.375,9.566080093383789,2415400,CAT,3
3505,2000-06-30,17.5,17.65625,16.90625,9.258597373962402,4672000,CAT,4
3533,2000-07-03,17.09375,18.03125,17.09375,9.839395523071289,1702400,CAT,0
3561,2000-07-05,17.71875,17.71875,17.15625,9.617323875427246,3324600,CAT,2
3589,2000-07-06,17.59375,17.8125,17.40625,9.514832496643066,2433400,CAT,3
3617,2000-07-07,17.40625,17.46875,16.96875,9.275675773620605,3514400,CAT,4
3645,2000-07-10,17.09375,17.6875,17.09375,9.361090660095215,3084000,CAT,0
3673,2000-07-11,17.25,18.34375,17.25,9.873554229736328,5056800,CAT,1
3701,2000-07-12,18.0625,18.5,17.875,9.993131637573242,3236600,CAT,2
3729,2000-07-13,18.28125,18.3125,17.9375,9.82231616973877,3438000,CAT,3
3757,2000-07-14,17.96875,18.03125,17.5625,9.771061897277832,2999200,CAT,4
3785,2000-07-17,17.875,18.09375,17.5,9.762521743774414,2677200,CAT,0
3813,2000-07-18,18.4375,19.125,18.4375,10.416853904724121,8446200,CAT,1
3841,2000-07-19,18.875,19.28125,18.84375,10.468589782714844,6346200,CAT,2
3869,2000-07-20,18.96875,19.21875,18.25,10.227141380310059,5041600,CAT,3
3897,2000-07-21,18.53125,18.59375,18.1875,10.07192611694336,3777600,CAT,4
3925,2000-07-24,18.25,18.25,18.0625,10.002941131591797,1660200,CAT,0
3953,2000-07-25,18.125,18.3125,17.9375,9.899458885192871,2363000,CAT,1
3981,2000-07-26,17.875,17.875,17.375,9.589029312133789,3413200,CAT,2
4009,2000-07-27,17.375,17.6875,17.3125,9.623517990112305,2642200,CAT,3
4037,2000-07-28,17.4375,17.53125,16.96875,9.399313926696777,3336600,CAT,4
4065,2000-07-31,17.03125,17.59375,17.03125,9.399313926696777,3131800,CAT,0
4093,2000-08-01,17.0625,17.21875,17.0625,9.46829891204834,4007600,CAT,1
4121,2000-08-02,17.1875,17.59375,17.1875,9.658007621765137,3722000,CAT,2
4149,2000-08-03,17.5,17.875,17.125,9.675252914428711,3375200,CAT,3
4177,2000-08-04,17.53125,17.53125,17.1875,9.61489486694336,2018200,CAT,4
4205,2000-08-07,17.421875,18.46875,17.28125,10.123663902282715,4035600,CAT,0
4233,2000-08-08,18.40625,19.40625,18.40625,10.58932113647461,7056400,CAT,1
4261,2000-08-09,19.1875,19.1875,18.78125,10.3651123046875,2906800,CAT,2
4289,2000-08-10,18.78125,19.0625,18.6875,10.347862243652344,1964000,CAT,3
4317,2000-08-11,18.75,19.5,18.625,10.658305168151855,2813800,CAT,4
4345,2000-08-14,19.3125,19.53125,19.15625,10.77902889251709,4096600,CAT,0
4373,2000-08-15,19.53125,19.75,19.125,10.6669282913208,2535400,CAT,1
4401,2000-08-16,19.328125,19.65625,19.21875,10.658305168151855,2873200,CAT,2
4429,2000-08-17,19.3125,19.40625,19.09375,10.554823875427246,1760600,CAT,3
4457,2000-08-18,19.125,19.28125,18.84375,10.537575721740723,1970800,CAT,4
4485,2000-08-21,19.09375,19.15625,18.6875,10.39961051940918,1527600,CAT,0
4513,2000-08-22,18.84375,19.0,18.6875,10.434099197387695,1907600,CAT,1
4541,2000-08-23,18.90625,18.9375,18.53125,10.244393348693848,1962400,CAT,2
4569,2000-08-24,18.5625,18.84375,18.5,10.39961051940918,2351800,CAT,3
4597,2000-08-25,18.84375,18.90625,18.625,10.38236141204834,1400200,CAT,4
4625,2000-08-28,18.8125,18.875,18.3125,10.261632919311523,2669000,CAT,0
4653,2000-08-29,18.875,19.5625,18.875,10.503083229064941,4115000,CAT,1
4681,2000-08-30,19.03125,19.21875,18.34375,10.3651123046875,3988200,CAT,2
4709,2000-08-31,18.78125,18.9375,18.25,10.145217895507812,4834600,CAT,3
4737,2000-09-01,18.3828125,18.75,18.125,10.296124458312988,2563800,CAT,4
4765,2000-09-05,18.65625,19.40625,18.53125,10.503083229064941,2875600,CAT,1
